clues,state_code,mun_code,loc_code,inst_code,est_type,typology,status_code,start_date,longitude,latitud,admin_inst,care_level,unit_stratum,last_move,claveentidad,entidad,clavejurisdicción,jurisdicción,clavemunicipio,municipio,clavelocalidad,localidad,tipodeestablecimiento,tipología,nombredelestablecimiento,unidades,e13,c1301,c1302,c1303,c1304,c1305,c1306,c1307,c1308,c1309,c1310,c1311,c1312,c1313,c1314,c1315,c1316,c1317,c1318,c1319,c1320,c1321,e14,c1400,c1401,c1402,c1403,c1404,c1405,c1406,c1408,e15,c1501,c1502,c1504,c1505,c1506,c1507,c1508,c1509,c1601,c1602,c1701,c1702,e18,c1801,c1803,c1804,c1805,c1806,c1807,c1808,c1809,c1810,c1811,c1812,c1813,c1814,c1815,c1816,c1817,c1818,c1819,c1820,c1821,c1822,c1823,c1824,c1825,c1826,e19,c1901,c1902,c1903,c1904,e20,c2001,c2002,c2003,c2004,c2005,e21,c2101,c2102,c2103,c2104,e22,c2201,c2202,c2204,e23,c2301,c2302,c2303,c2304,c2305,c2306,c2308,e24,c2401,c2402,c2403,c2404,c2405,c2406,c2407,c2408,c2409,c2410,c2411,c2412,c2413,c2414,c2415,e25,c2501,c2502,c2503,c2504,c2506,c1706,c1707,c1710,c1725,c1729,c1735,c1738,c1745,c1746,c1747,c1749,c1730,c1750
TSSSA018905,28,22,1,SSA,1,E,1,2009-11-01,-97.504204,25.8797,SESA,1,2,CAMBIO,28,TAMAULIPAS,3,MATAMOROS,22,MATAMOROS,1,HEROICA MATAMOROS,CE,E,U-02 COL. SAN FERNANDO,1,2,2,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,2016
TSSSA018910,28,40,1,SSA,1,E,1,2009-11-01,-97.8144,25.673599,SESA,1,2,CAMBIO,28,TAMAULIPAS,10,VALLE HERMOSO,40,VALLE HERMOSO,1,VALLE HERMOSO,CE,E,U-02 COL. INDEPENDENCIA SUR,1,2,2,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,2016
TSSSA018922,28,40,1,SSA,1,E,1,2009-12-01,-97.8144,25.673599,SESA,1,2,CAMBIO,28,TAMAULIPAS,10,VALLE HERMOSO,40,VALLE HERMOSO,1,VALLE HERMOSO,CE,E,U-02 COL. JARITAS SUR,1,2,2,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,2016
TSSSA018934,28,40,1,SSA,1,E,1,2009-10-01,-97.8144,25.673599,SESA,1,2,CAMBIO,28,TAMAULIPAS,10,VALLE HERMOSO,40,VALLE HERMOSO,1,VALLE HERMOSO,CE,E,U-02 COL. LA NORTEÑITA,1,2,2,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,2016
TSSSA018946,28,40,116,SSA,1,B,1,2010-11-01,-97.776703,25.6572,SESA,1,1,CAMBIO,28,TAMAULIPAS,10,VALLE HERMOSO,40,VALLE HERMOSO,116,MAGUEYES AMPLIACION (BRECHA 124 DE SUR 82.5 A SUR 83),CE,B,R-02 EJIDO MAGUEYES,1,2,2,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,2016
TSSSA018951,28,40,1,SSA,2,M,1,2013-01-24,-97.815163,25.702042,SESA,2,2,CAMBIO,28,TAMAULIPAS,10,VALLE HERMOSO,40,VALLE HERMOSO,1,VALLE HERMOSO,HO,M,HG HOSPITAL GENERAL VALLE HERMOSO DR. RODOLFO TORRE CANTÙ,1,7,0,0,1,1,1,1,0,0,0,0,0,1,0,,0,0,2,0,0,0,0,23,0,4,4,8,6,0,0,1,11,3,2,4,0,2,0,0,0,3,0,1,1,53,21,5,5,5,6,1,0,2,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,85,30,6,11,38,0,0,0,0,11,5,3,0,0,0,3,0,7,0,1,0,1,0,0,0,0,5,0,0,0,0,0,0,57,54,0,2,1,0,0,1,1,3,0,0,0,0,0,0,0,0,2016
TSSSA018963,28,33,236,SSA,1,B,1,2009-09-01,-97.984398,25.4792,SESA,1,1,CAMBIO,28,TAMAULIPAS,10,VALLE HERMOSO,33,RIO BRAVO,236,CANDIDO AGUILAR,CE,B,R-02 CANDIDO AGUILAR,1,2,2,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,2016
TSSSA018975,28,25,1,SSA,2,N,1,2011-03-01,-99.070709,26.389288,SESA,2,2,CAMBIO,28,TAMAULIPAS,9,MIGUEL ALEMAN,25,MIGUEL ALEMAN,1,CIUDAD MIGUEL ALEMAN,HO,N,HI HOSPITAL INTEGRAL MIGUEL ALEMAN,1,5,1,0,1,1,0,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,10,0,2,3,2,3,0,0,0,2,0,0,0,0,2,0,0,0,3,0,1,1,31,15,2,2,3,1,0,1,1,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,20,19,0,0,1,0,0,0,0,4,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,27,13,3,2,4,5,0,1,0,1,0,0,0,0,0,0,0,0,2016
TSSSA018992,28,38,1,SSA,1,UNE,1,2010-11-01,-97.868599,22.255301,SESA,1,2,CAMBIO,28,TAMAULIPAS,2,TAMPICO,38,TAMPICO,1,TAMPICO,CE,UNE,UNEME CAPASITS TAMPICO,1,5,2,0,0,0,1,1,0,0,0,0,0,,1,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,2,1,0,1,0,0,0,0,2,0,1,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,6,5,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,2016
TSSSA019004,28,14,1,SSA,1,B,1,2011-01-01,-99.227203,26.566099,SESA,1,2,CAMBIO,28,TAMAULIPAS,9,MIGUEL ALEMAN,14,GUERRERO,1,NUEVA CIUDAD GUERRERO,CE,B,R-02 NUEVA CIUDAD GUERRERO,1,3,2,0,0,0,0,1,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,1,0,0,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,2016
TSSSA019016,28,27,1,SSA,1,UNE,1,2011-11-17,-99.508102,27.486401,SESA,1,2,CAMBIO,28,TAMAULIPAS,5,NUEVO LAREDO,27,NUEVO LAREDO,1,NUEVO LAREDO,CE,UNE,UNEME CISAME NUEVO LAREDO,1,3,0,0,0,0,0,0,0,0,0,1,0,,2,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,2016
TSSSA019021,28,32,1,SSA,1,T,1,2011-03-01,-98.277802,26.092199,SESA,1,2,CAMBIO,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,1,REYNOSA,CE,T,CE CENTRO REGIONAL CONTRA LA TUBERCULOSIS,1,2,1,0,0,0,0,0,0,0,0,0,0,,0,,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,0,0,0,5,0,0,0,0,5,3,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,3,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,2016
TSSSA019033,28,41,100,SSA,1,T,1,2011-10-01,-99.171097,23.8025,SESA,1,1,CAMBIO,28,TAMAULIPAS,1,VICTORIA,41,VICTORIA,100,LA MISION,CE,T,CE CENTRO DE INTERNAMIENTO Y REHABILITACION RENACER,1,2,0,0,0,0,0,0,0,0,0,0,0,,1,,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8,6,0,0,2,0,0,0,0,17,0,1,0,0,1,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,33,7,0,1,9,16,,0,0,1,0,0,0,0,0,0,0,0,2016
TSSSA019045,28,33,1,SSA,1,E,1,2011-06-01,-98.090302,25.981701,SESA,1,2,CAMBIO,28,TAMAULIPAS,10,VALLE HERMOSO,33,RIO BRAVO,1,CIUDAD RIO BRAVO,CE,E,U-02 COL. GRACIANO SANCHEZ,1,2,2,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,2016
TSSSA019050,28,1,225,SSA,1,A,1,2012-06-07,-98.237198,23.9653,SESA,1,1,CAMBIO,28,TAMAULIPAS,11,PADILLA,1,ABASOLO,225,MODELO,CE,A,R-01 MODELO,1,1,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,2016
TSSSA019062,28,41,100,SSA,1,A,1,2011-10-19,-99.171097,23.8025,SESA,1,1,CAMBIO,28,TAMAULIPAS,1,VICTORIA,41,VICTORIA,100,LA MISION,CE,A,R-01 CENTRO DE SALUD RURAL DR RODOLFO TORRE CANTU,1,1,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,8,3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,3,0,0,2,3,,0,0,0,0,0,0,0,0,0,0,0,2016
TSSSA019115,28,27,1,SSA,1,G,1,2012-09-14,-99.5467,27.47666,SESA,1,2,CAMBIO,28,TAMAULIPAS,5,NUEVO LAREDO,27,NUEVO LAREDO,1,NUEVO LAREDO,CE,G,U-04 COL. PARQUE INDUSTRIAL,1,5,4,0,0,0,0,1,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,23,12,0,8,3,0,0,0,0,5,3,1,0,0,0,1,0,9,1,0,0,3,0,0,0,0,1,0,4,0,0,0,0,13,11,0,0,0,2,,1,0,1,0,0,0,0,0,0,0,0,2016
TSSSA019120,28,41,1,SSA,1,P,1,2006-07-13,,,SESA,1,2,CAMBIO,28,TAMAULIPAS,1,VICTORIA,41,VICTORIA,1,CIUDAD VICTORIA,CE,P,UM UNIDAD MOVIL CAM-1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,2016
TSSSA019132,28,41,1,SSA,1,P,1,2010-03-01,,,SESA,1,2,CAMBIO,28,TAMAULIPAS,1,VICTORIA,41,VICTORIA,1,CIUDAD VICTORIA,CE,P,UM UNIDAD MOVIL CAM-2,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,2016
TSSSA019144,28,27,1,SSA,1,UNE,1,2013-11-30,-99.545891,27.477219,SESA,1,2,CAMBIO,28,TAMAULIPAS,5,NUEVO LAREDO,27,NUEVO LAREDO,1,NUEVO LAREDO,CE,UNE,CENTRO ONCOLOGICO NUEVO LAREDO DR. RODOLFO TORRE CANTU,1,4,1,0,0,0,0,0,0,0,0,0,0,,1,,0,1,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,5,5,0,0,0,1,1,0,0,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,3,0,1,,1,0,0,0,0,0,0,0,0,0,0,2016
TSSSA019156,28,41,1,SSA,1,UNE,1,2012-11-01,-99.104614,23.765497,SESA,1,2,CAMBIO,28,TAMAULIPAS,1,VICTORIA,41,VICTORIA,1,CIUDAD VICTORIA,CE,UNE,UNIDAD MEDICA ESPECIALIZADA PARA LA DETECCION Y DIAGNOSTICO DE CANCER DE MAMA,1,2,1,0,0,0,0,0,0,0,0,0,0,,1,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,3,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,13,12,0,0,0,1,,0,,0,0,0,0,0,0,3,0,0,2016
TSSSA019173,28,10,1,SSA,1,P,1,2012-11-30,,,SESA,1,2,CAMBIO,28,TAMAULIPAS,7,SAN FERNANDO,10,CRUILLAS,1,CRUILLAS,CE,P,UM UNIDAD MEDICA MOVIL TAMAULIPAS 18,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,2016
TSSSA019185,28,22,1,SSA,1,P,1,2012-11-30,,,SESA,1,2,CAMBIO,28,TAMAULIPAS,3,MATAMOROS,22,MATAMOROS,1,HEROICA MATAMOROS,CE,P,UM UNIDAD MEDICA MOVIL TAMAULIPAS 8,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,2016
TSSSA019214,28,3,1,SSA,1,P,1,2012-11-30,,,SESA,1,2,CAMBIO,28,TAMAULIPAS,12,ALTAMIRA,3,ALTAMIRA,1,ALTAMIRA,CE,P,UM UNIDAD MEDICA MOVIL TAMAULIPAS 4,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,2016
TSSSA019226,28,12,1,SSA,1,P,1,2012-11-30,,,SESA,1,2,CAMBIO,28,TAMAULIPAS,12,ALTAMIRA,12,GONZALEZ,1,GONZALEZ,CE,P,UM UNIDAD MEDICA MOVIL TAMAULIPAS 5,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,2016
TSSSA019231,28,16,1,SSA,1,P,1,2012-11-30,,,SESA,1,2,CAMBIO,28,TAMAULIPAS,1,VICTORIA,16,HIDALGO,1,HIDALGO,CE,P,UM UNIDAD MEDICA MOVIL TAMAULIPAS 1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,2016
TSSSA019243,28,17,1,SSA,1,P,1,2012-11-30,,,SESA,1,2,CAMBIO,28,TAMAULIPAS,8,JAUMAVE,17,JAUMAVE,1,JAUMAVE,CE,P,UM UNIDAD MEDICA MOVIL TAMAULIPAS 20,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,2016
TSSSA019260,28,17,1,SSA,1,P,1,2012-11-30,,,SESA,1,2,CAMBIO,28,TAMAULIPAS,8,JAUMAVE,17,JAUMAVE,1,JAUMAVE,CE,P,UM UNIDAD MEDICA MOVIL TAMAULIPAS 25,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,2016
TSSSA019272,28,19,1,SSA,1,P,1,2012-11-30,,,SESA,1,2,CAMBIO,28,TAMAULIPAS,1,VICTORIA,19,LLERA,1,LLERA DE CANALES,CE,P,UM UNIDAD MEDICA MOVIL TAMAULIPAS 23,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,2016
TSSSA019284,28,21,1,SSA,1,P,1,2012-11-30,,,SESA,1,2,CAMBIO,28,TAMAULIPAS,6,MANTE,21,EL MANTE,1,CIUDAD MANTE,CE,P,UM UNIDAD MEDICA MOVIL TAMAULIPAS 26,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,2016
TSSSA019296,28,21,15,SSA,1,P,1,2012-11-30,,,SESA,1,1,CAMBIO,28,TAMAULIPAS,6,MANTE,21,EL MANTE,15,LOS AZTECAS,CE,P,UM UNIDAD MEDICA MOVIL TAMAULIPAS 17,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,2016
TSSSA019301,28,22,1,SSA,1,P,1,2012-11-30,,,SESA,1,2,CAMBIO,28,TAMAULIPAS,3,MATAMOROS,22,MATAMOROS,1,HEROICA MATAMOROS,CE,P,UM UNIDAD MEDICA MOVIL TAMAULIPAS 7,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,2016
TSSSA019313,28,22,1,SSA,1,P,1,2012-11-30,,,SESA,1,2,CAMBIO,28,TAMAULIPAS,3,MATAMOROS,22,MATAMOROS,1,HEROICA MATAMOROS,CE,P,UM UNIDAD MEDICA MOVIL TAMAULIPAS 10,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,2016
